mqc_id	SNPClass	Sample	TgtRegionSize	TN	FN	TP	FP	Fscore	Sensitivity-Recall	Specificity	FDR	PPV	Precision	AltId	CmpFootprint	AllVarMeanDP	CovBin	Aligner	SNVCaller	ILMN_cov	ONT_cov	UG_cov	Fbeta_1	Fbeta_recall_1.5	Fbeta_recall_2.00	Fbeta_recall_4.00	Fbeta_precision_1.5	Fbeta_precision_2.0	Fbeta_precision_4.0	Youdens_J_Index	MCC
I7x_HG006_grapev2_0-sent-sentd-All	All	I7x_HG006_grapev2_0	377862616	377419635	27112	415869	102358	0.865304908	0.9387964721	0.9997288688	0.1975157605	0.8024842395	0.8024842395	HG006	clinvar_genes	-1	-2	sent	sentd	7	0	0	0.865304908	0.8788074404	0.9079510478	0.92142304	0.852236286	0.8264851907	0.8154049521	0.9385253409	0.8678043444
Ods5xUds5x_HG006_sup-PAY77227_0-ont-sentdhuo-All	All	Ods5xUds5x_HG006_sup-PAY77227_0	377862616	377419630	61716	381270	69894	0.8528099312	0.8606818274	0.9998148452	0.1549192755	0.8450807245	0.8450807245	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	5	0.8528099312	0.8543435759	0.8575156942	0.858921721	0.8512847715	0.8481555337	0.8467557467	0.8604966726	0.8526713701
I5x_HG006_grapev2_0-sent-sentd-All	All	I5x_HG006_grapev2_0	377862616	377419619	60530	382467	94437	0.8315394809	0.8633625058	0.9997498451	0.1980209854	0.8019790146	0.8019790146	HG006	clinvar_genes	-1	-2	sent	sentd	5	0	0	0.8315394809	0.8375990243	0.8503454145	0.8560891339	0.8255786001	0.8135473598	0.8082502629	0.8631123509	0.8319011902
Ods5x_HG006_sup-PAY77227_0-ont-sentdont-All	All	Ods5x_HG006_sup-PAY77227_0	377862616	377419842	62942	379832	103109	0.8206240582	0.857846215	0.9997268802	0.2135022705	0.7864977295	0.7864977295	HG006	clinvar_genes	-1	-2	ont	sentdont	0	5	0	0.8206240582	0.8276727122	0.8425593724	0.8492940982	0.8137079088	0.7998018983	0.7937018749	0.8575730952	0.8211798216
Uds5x_HG006_408622-Z0116_0-ug-sentdug-All	All	Uds5x_HG006_408622-Z0116_0	377862616	377419684	116539	326393	52181	0.7946210983	0.7368918931	0.9998617619	0.1378356675	0.8621643325	0.8621643325	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	5	0.7946210983	0.7825879187	0.7589468828	0.7489716755	0.8070054131	0.833814456	0.8464604099	0.736753655	0.7968533741
I3x_HG006_grapev2_0-sent-sentd-All	All	I3x_HG006_grapev2_0	377862616	377419631	145280	297705	75924	0.7291204902	0.6720430714	0.9997988745	0.2032069245	0.7967930755	0.7967930755	HG006	clinvar_genes	-1	-2	sent	sentd	3	0	0	0.7291204902	0.7171656938	0.6937670147	0.6839290322	0.7414559778	0.7682705712	0.7809722621	0.6718419459	0.7314782963
I1-5x_HG006_grapev2_0-sent-sentd-All	All	I1-5x_HG006_grapev2_0	377862616	377419649	281607	161360	46448	0.4959010411	0.3642709276	0.9998769479	0.2235140129	0.7764859871	0.7764859871	HG006	clinvar_genes	-1	-2	sent	sentd	1.5	0	0	0.4959010411	0.4630595369	0.4075414361	0.3870806459	0.5336767629	0.6331821011	0.6911344018	0.3641478755	0.5314924465
I1x_HG006_grapev2_0-sent-sentd-All	All	I1x_HG006_grapev2_0	377862616	377419664	343884	99068	32444	0.3449058601	0.2236540302	0.9999140447	0.2466999209	0.7533000791	0.7533000791	HG006	clinvar_genes	-1	-2	sent	sentd	1	0	0	0.3449058601	0.3117352852	0.2602505096	0.2425867513	0.3858860942	0.5111867905	0.5985986062	0.223568075	0.410134528
I0-5x_HG006_grapev2_0-sent-sentd-All	All	I0-5x_HG006_grapev2_0	377862616	377419674	407130	35812	15830	0.144816654	0.08085031449	0.9999580591	0.3065334418	0.6934665582	0.6934665582	HG006	clinvar_genes	-1	-2	sent	sentd	0.5	0	0	0.144816654	0.1253516187	0.09820062411	0.08964044275	0.1713764447	0.275684747	0.3795850887	0.08080837355	0.2365392759
I0-1x_HG006_grapev2_0-sent-sentd-All	All	I0-1x_HG006_grapev2_0	377862616	377419676	440177	2763	2745	0.01232249893	0.006237865174	0.999992727	0.4983660131	0.5016339869	0.5016339869	HG006	clinvar_genes	-1	-2	sent	sentd	0.1	0	0	0.01232249893	0.01034244453	0.007773166455	0.007005854127	0.01523316464	0.0297114665	0.05189164296	0.006230592156	0.05584101212
Ods30xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods30xUds40x_HG006_sup-PAY77227_0	377862616	377837008	3975	21633	12786	0.720775651	0.8447750703	0.9999661612	0.3714808681	0.6285191319	0.6285191319	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	40	0.720775651	0.7421567318	0.7903851634	0.8136979344	0.7006304635	0.6624347762	0.6465825815	0.8447412314	0.728647472
Ods30xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods30xUds30x_HG006_sup-PAY77227_0	377862616	377837007	4109	21500	12612	0.7200147352	0.8395485962	0.9999666216	0.3697232645	0.6302767355	0.6302767355	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	30	0.7200147352	0.7407138138	0.7872689457	0.8097060962	0.7004783785	0.6633468471	0.6479015166	0.8395152178	0.7274048262
Uds40x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds40x_HG006_408622-Z0116_0	377862616	377837029	4534	21053	12017	0.7178341886	0.822800641	0.9999681963	0.3633807076	0.6366192924	0.6366192924	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	40	0.7178341886	0.7362693995	0.7773338847	0.7969301386	0.7003331306	0.6667954671	0.6527379988	0.8227688372	0.7237269112
Ods20xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods20xUds40x_HG006_sup-PAY77227_0	377862616	377836991	4283	21342	12501	0.7177641757	0.8328585366	0.9999669154	0.369382147	0.630617853	0.630617853	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	40	0.7177641757	0.7377748685	0.7826584423	0.8042292605	0.6988464764	0.6628073815	0.6477841792	0.832825452	0.7246965972
Ods20xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods20xUds30x_HG006_sup-PAY77227_0	377862616	377837007	4422	21187	12286	0.7172065942	0.8273263306	0.9999674844	0.3670420936	0.6329579064	0.6329579064	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	30	0.7172065942	0.7364456831	0.7794553709	0.8000554473	0.6989819928	0.664165115	0.6496132454	0.827293815	0.7236245428
Ods15xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods15xUds40x_HG006_sup-PAY77227_0	377862616	377836996	4562	21058	12159	0.7158080799	0.8219359875	0.9999678205	0.3660475058	0.6339524942	0.6339524942	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	40	0.7158080799	0.7344200169	0.7759198803	0.7957442246	0.6981499761	0.6643405179	0.6501805094	0.821903808	0.7218296513
Ods15xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods15xUds30x_HG006_sup-PAY77227_0	377862616	377836999	4734	20883	11894	0.7152447169	0.8152008432	0.9999685218	0.3628764072	0.6371235928	0.6371235928	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	30	0.7152447169	0.7328821094	0.7720433288	0.7906702316	0.6984684501	0.6662306588	0.6526831033	0.815169365	0.7206617939
Ods20xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods20xUds20x_HG006_sup-PAY77227_0	377862616	377837000	4777	20839	11900	0.7142147202	0.8135149906	0.9999685059	0.3634808638	0.6365191362	0.6365191362	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	20	0.7142147202	0.7317454653	0.7706559766	0.7891569011	0.697536281	0.6654765859	0.6519999883	0.8134834966	0.7195745464
Ods30xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods30xUds15x_HG006_sup-PAY77227_0	377862616	377836970	4709	20937	12133	0.7131616595	0.8163846214	0.9999678893	0.3668884185	0.6331115815	0.6331115815	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	15	0.7131616595	0.7313100667	0.7717059578	0.7909687001	0.6959252103	0.662873751	0.6490119129	0.8163525107	0.7189103247
Ods10xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods10xUds40x_HG006_sup-PAY77227_0	377862616	377836994	5104	20518	11464	0.7123810846	0.8007961908	0.9999696598	0.358451629	0.641548371	0.641548371	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	40	0.7123810846	0.7281603568	0.7629210976	0.7793233256	0.6973001599	0.6681211332	0.6557801604	0.8007658506	0.7167420805
Ods15xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods15xUds20x_HG006_sup-PAY77227_0	377862616	377836990	5183	20443	11522	0.7099373166	0.7977444783	0.9999695063	0.3604567496	0.6395432504	0.6395432504	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	20	0.7099373166	0.7256130061	0.7601380244	0.7764254251	0.6949533931	0.6659565042	0.6536903648	0.7977139846	0.714256013
Ods10xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods10xUds30x_HG006_sup-PAY77227_0	377862616	377836999	5391	20226	11198	0.7091741028	0.7895538119	0.9999703638	0.356351833	0.643648167	0.643648167	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	30	0.7091741028	0.7236331139	0.7553102501	0.770174388	0.6953082742	0.6683497122	0.656895747	0.7895241757	0.712856594
Ods20xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods20xUds15x_HG006_sup-PAY77227_0	377862616	377836982	5153	20481	11724	0.708207265	0.79897792	0.9999689717	0.3640428505	0.6359571495	0.6359571495	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	15	0.708207265	0.7243590317	0.7600136558	0.7768727821	0.6927896979	0.6630129359	0.6504403785	0.7989468917	0.7128008781
Ods30xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods30xUds10x_HG006_sup-PAY77227_0	377862616	377836936	5190	20490	11915	0.7055177757	0.7978971963	0.9999684662	0.3676901713	0.6323098287	0.6323098287	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	30	10	0.7055177757	0.7219227087	0.758186864	0.7753585371	0.6898718785	0.6596909208	0.6469622343	0.7978656625	0.710272723
Uds20x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds20x_HG006_408622-Z0116_0	377862616	377836962	5734	19920	11106	0.7028934368	0.7764870975	0.9999706072	0.3579578418	0.6420421582	0.6420421582	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	20	0.7028934368	0.7162165581	0.7452746891	0.758848493	0.6900816306	0.6650729844	0.6544075609	0.7764577048	0.7060501379
Uds30x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds30x_HG006_408622-Z0116_0	377862616	377836962	5734	19920	11106	0.7028934368	0.7764870975	0.9999706072	0.3579578418	0.6420421582	0.6420421582	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	30	0.7028934368	0.7162165581	0.7452746891	0.758848493	0.6900816306	0.6650729844	0.6544075609	0.7764577048	0.7060501379
Ods10xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods10xUds20x_HG006_sup-PAY77227_0	377862616	377837001	5939	19676	10745	0.702262831	0.7681436658	0.9999715626	0.3532099537	0.6467900463	0.6467900463	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	20	0.702262831	0.7142867122	0.740361677	0.7524722537	0.6906594558	0.6678931968	0.6581369215	0.7681152284	0.7048384289
Ods5xUds40x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds40x_HG006_sup-PAY77227_0	377862616	377837011	6417	19188	9897	0.7017004937	0.7493848858	0.9999738069	0.3402784941	0.6597215059	0.6597215059	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	40	0.7017004937	0.7105748449	0.7295540094	0.7382474641	0.6930618208	0.6758955934	0.6684497866	0.7493586926	0.7031040596
Ods20xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods20xUds10x_HG006_sup-PAY77227_0	377862616	377836956	5687	19973	11401	0.7003892415	0.7783710055	0.9999698265	0.3633900682	0.6366099318	0.6366099318	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	20	10	0.7003892415	0.7144376194	0.7451833391	0.7595953918	0.6869086447	0.6606750642	0.649519517	0.778340832	0.7039089351
Ods10xUds15x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods10xUds15x_HG006_sup-PAY77227_0	377862616	377836998	6346	19272	10376	0.6974269895	0.7522835506	0.9999725392	0.3499730167	0.6500269833	0.6500269833	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	15	0.6974269895	0.7075535459	0.7293369664	0.739372799	0.6876052161	0.6681922197	0.6598146995	0.7522560898	0.6992668463
Ods5xUds30x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds30x_HG006_sup-PAY77227_0	377862616	377837019	6850	18747	9483	0.696564921	0.7323905145	0.9999749025	0.3359192349	0.6640807651	0.6640807651	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	30	0.696564921	0.7033173099	0.7176269733	0.7241224843	0.6899538102	0.6767039425	0.670909713	0.732365417	0.6973783115
Ods15xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods15xUds10x_HG006_sup-PAY77227_0	377862616	377836956	6151	19509	10874	0.696215406	0.7602883866	0.9999712212	0.3578975085	0.6421024915	0.6421024915	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	15	10	0.696215406	0.70792493	0.7332942423	0.7450659476	0.6849087797	0.6627058536	0.653183317	0.7602596078	0.6986789047
Uds15x_HG006_408622-Z0116_0-ug-sentdug-DEL_50	DEL_50	Uds15x_HG006_408622-Z0116_0	377862616	377836905	6531	19180	10523	0.6922438373	0.7459842091	0.9999721501	0.3542739791	0.6457260209	0.6457260209	HG006	clinvar_genes	-1	-2	ug	sentdug	0	0	15	0.6922438373	0.7021720259	0.7235169412	0.7333453366	0.6826111351	0.6635622012	0.6553378314	0.7459563592	0.6940248827
Ods20xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds9x_HG006_sup-PAY77227_0	377862616	377837121	93	25402	22657	0.6907034288	0.9963522259	0.9999400386	0.4714413533	0.5285586467	0.5285586467	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	20	0	0.6907034288	0.7349547085	0.8465132399	0.9072261345	0.6515507247	0.5833344815	0.5571034426	0.9962922645	0.7256711692
Ods30xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods30xIds9x_HG006_sup-PAY77227_0	377862616	377837121	88	25407	22698	0.6904076087	0.9965483428	0.9999399301	0.4718428438	0.5281571562	0.5281571562	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	30	0	0.6904076087	0.734706417	0.8464203618	0.9072392626	0.6512195362	0.5829566574	0.5567127538	0.9964882729	0.7254668706
Ods5xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds15x_HG006_sup-PAY77227_0	377862616	377837039	143	25434	22733	0.6897917119	0.9944090394	0.9999398375	0.4719621317	0.5280378683	0.5280378683	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	5	0	0.6897917119	0.7339174752	0.8451237747	0.9056234428	0.6507433336	0.5826937616	0.5565217044	0.9943488768	0.7246057445
Ods5xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds20x_HG006_sup-PAY77227_0	377862616	377837072	87	25457	22849	0.6894245091	0.9965941121	0.9999395305	0.4730054238	0.5269945762	0.5269945762	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	5	0	0.6894245091	0.7338163077	0.8458486729	0.9068915021	0.6501699123	0.5818264097	0.5555634241	0.9965336426	0.7246844798
Ods5xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds30x_HG006_sup-PAY77227_0	377862616	377837096	74	25446	22867	0.6892852789	0.9971003135	0.9999394829	0.4733094612	0.5266905388	0.5266905388	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	5	0	0.6892852789	0.7337433501	0.8459835232	0.9071640415	0.649979674	0.5815643684	0.5552795339	0.9970397964	0.7246593905
I15x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I15x_HG006_grapev2_0	377862616	377837013	288	25315	22601	0.688665515	0.9887513182	0.9999401868	0.471679606	0.528320394	0.528320394	HG006	clinvar_genes	-1	-2	sent	sentd	15	0	0	0.688665515	0.7322864356	0.8419921771	0.9015386281	0.6500208627	0.5825781182	0.5566066549	0.988691505	0.7227344823
I12x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I12x_HG006_grapev2_0	377862616	377836974	487	25155	22263	0.6886120996	0.9810077217	0.9999410812	0.4695052512	0.5304947488	0.5304947488	HG006	clinvar_genes	-1	-2	sent	sentd	12	0	0	0.6886120996	0.731398732	0.8385782673	0.8964985158	0.6506252657	0.5841468739	0.5584842762	0.9809488029	0.7213784891
Ods5xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods5xIds9x_HG006_sup-PAY77227_0	377862616	377836959	539	25118	22197	0.6884284383	0.9789920879	0.9999412559	0.4691324104	0.5308675896	0.5308675896	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	5	0	0.6884284383	0.7310120089	0.8375849489	0.8951192027	0.6506031707	0.584365127	0.5587808629	0.9789333438	0.7208901359
Ods10xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds30x_HG006_sup-PAY77227_0	377862616	377837095	56	25465	23053	0.6878807115	0.9978057286	0.9999389907	0.4751432458	0.5248567542	0.5248567542	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	10	0	0.6878807115	0.7325384284	0.8454402996	0.9070767984	0.6484280618	0.5798226719	0.5534870266	0.9977447193	0.7236524767
I20x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I20x_HG006_grapev2_0	377862616	377837054	194	25368	22835	0.68780587	0.9924106095	0.9999395675	0.4737257017	0.5262742983	0.5262742983	HG006	clinvar_genes	-1	-2	sent	sentd	20	0	0	0.68780587	0.7318969415	0.843065184	0.9035738587	0.6487974698	0.5808383782	0.5547081588	0.992350177	0.7226672011
Ods10xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds15x_HG006_sup-PAY77227_0	377862616	377837039	124	25453	22992	0.6877144633	0.9951518943	0.9999391521	0.4746000619	0.5253999381	0.5253999381	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	10	0	0.6877144633	0.732105632	0.8441954721	0.9053052516	0.6484714827	0.5801729601	0.55393562	0.9950910464	0.723063239
Ods15xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds15x_HG006_sup-PAY77227_0	377862616	377837045	94	25477	23108	0.6871190463	0.9963239607	0.9999388451	0.4756200473	0.5243799527	0.5243799527	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	15	0	0.6871190463	0.7316874284	0.84434178	0.9058300505	0.6477412762	0.5792570631	0.5529648868	0.9962628058	0.7227862721
I30x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I30x_HG006_grapev2_0	377862616	377837081	170	25365	22944	0.6869887872	0.9933424711	0.9999392791	0.4749425573	0.5250574427	0.5250574427	HG006	clinvar_genes	-1	-2	sent	sentd	30	0	0	0.6869887872	0.7312524012	0.8429766898	0.9038609587	0.6478504303	0.5797157759	0.5535352323	0.9932817502	0.7221700137
Ods15xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds30x_HG006_sup-PAY77227_0	377862616	377837095	51	25470	23168	0.6869024663	0.9980016457	0.9999386863	0.4763353756	0.5236646244	0.5236646244	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	15	0	0.6869024663	0.7316672716	0.8449330556	0.9068246389	0.6473725734	0.5786716226	0.5523123576	0.997940332	0.7229010405
Ods10xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds20x_HG006_sup-PAY77227_0	377862616	377837073	77	25466	23141	0.6868779501	0.9969854755	0.9999387578	0.4760836916	0.5239163084	0.5239163084	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	10	0	0.6868779501	0.7315376302	0.8444809954	0.9061622492	0.6474303778	0.5788490301	0.5525277434	0.9969242332	0.7227064832
Ods10xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods10xIds9x_HG006_sup-PAY77227_0	377862616	377836951	437	25228	22577	0.6867564993	0.9829729203	0.9999402503	0.4722727748	0.5277272252	0.5277272252	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	10	0	0.6867564993	0.7299286251	0.8383344964	0.8970730711	0.6484770299	0.581598543	0.5558195616	0.9829131706	0.7202144842
Ods30xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods30xIds15x_HG006_sup-PAY77227_0	377862616	377837042	101	25473	23150	0.686631535	0.9960506765	0.999938734	0.476112128	0.523887872	0.523887872	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	30	0	0.686631535	0.7312141776	0.8439295251	0.9054661762	0.6472458203	0.5787581907	0.5524682106	0.9959894104	0.7223479124
Ods20xIds15x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds15x_HG006_sup-PAY77227_0	377862616	377837046	103	25467	23153	0.6865345734	0.995971842	0.999938726	0.4762032086	0.5237967914	0.5237967914	HG006	clinvar_genes	-1	-2	ont	sentdhio	15	20	0	0.6865345734	0.7311174592	0.8438369781	0.9053780579	0.6471493073	0.57866394	0.5523753281	0.995910568	0.7222565255
Ods20xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds30x_HG006_sup-PAY77227_0	377862616	377837098	46	25472	23229	0.6864010563	0.9981973509	0.9999385249	0.4769717254	0.5230282746	0.5230282746	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	20	0	0.6864010563	0.7312306042	0.844713576	0.9067561835	0.6468239221	0.5780630169	0.5516882093	0.9981358758	0.7225324653
Ods10xUds10x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods10xUds10x_HG006_sup-PAY77227_0	377862616	377836971	7026	18619	9999	0.6862502995	0.7260284656	0.9999735369	0.3493954854	0.6506045146	0.6506045146	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	10	10	0.6862502995	0.6937100544	0.7095763655	0.7168044268	0.6789634261	0.6644090296	0.658065123	0.7260020025	0.6872602713
Ods20xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods20xIds20x_HG006_sup-PAY77227_0	377862616	377837074	71	25471	23241	0.6860505831	0.9972202647	0.9999384931	0.4771103629	0.5228896371	0.5228896371	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	20	0	0.6860505831	0.7308079914	0.8440813892	0.9059930847	0.6465321223	0.577861972	0.5515182078	0.9971587578	0.7220829548
Ods15xIds9x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds9x_HG006_sup-PAY77227_0	377862616	377836957	422	25237	22690	0.6859185171	0.983553529	0.9999399512	0.4734283389	0.5265716611	0.5265716611	HG006	clinvar_genes	-1	-2	ont	sentdhio	9	15	0	0.6859185171	0.7292303131	0.8380877108	0.8971312518	0.6475343132	0.5805159017	0.5546975975	0.9834934802	0.719637893
Ods15xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods15xIds20x_HG006_sup-PAY77227_0	377862616	377837070	67	25479	23274	0.6858504152	0.9973772802	0.9999384058	0.477386007	0.522613993	0.522613993	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	15	0	0.6858504152	0.7306419672	0.8440276407	0.9060163786	0.646306618	0.5776031701	0.5512502461	0.997315686	0.7219494138
Ods30xIds20x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods30xIds20x_HG006_sup-PAY77227_0	377862616	377837075	65	25476	23277	0.6858158129	0.9974550722	0.9999383979	0.4774475417	0.5225524583	0.5225524583	HG006	clinvar_genes	-1	-2	ont	sentdhio	20	30	0	0.6858158129	0.7306185973	0.8440401015	0.9060529122	0.6462634744	0.5775482537	0.5511918468	0.9973934701	0.721935065
Ods30xIds30x_HG006_sup-PAY77227_0-ont-sentdhio-DEL_50	DEL_50	Ods30xIds30x_HG006_sup-PAY77227_0	377862616	377837094	44	25478	23302	0.6857958063	0.9982759972	0.9999383317	0.477695777	0.522304223	0.522304223	HG006	clinvar_genes	-1	-2	ont	sentdhio	30	30	0	0.6857958063	0.7306867304	0.8443805181	0.9065720132	0.6461747904	0.5773606113	0.5509731017	0.9982143289	0.7220605537
Ods5xUds20x_HG006_sup-PAY77227_0-ont-sentdhuo-DEL_50	DEL_50	Ods5xUds20x_HG006_sup-PAY77227_0	377862616	377837017	7605	17994	8969	0.6846771432	0.7029180827	0.9999762628	0.3326410266	0.6673589734	0.6673589734	HG006	clinvar_genes	-1	-2	ont	sentdhuo	0	5	20	0.6846771432	0.6881822513	0.6955063042	0.6987851033	0.6812143226	0.6741800361	0.6710637299	0.7028943456	0.684885904
I9x_HG006_grapev2_0-sent-sentd-DEL_50	DEL_50	I9x_HG006_grapev2_0	377862616	377836907	1027	24682	21714	0.6846127176	0.9600528998	0.9999425341	0.468014484	0.531985516	0.531985516	HG006	clinvar_genes	-1	-2	sent	sentd	9	0	0	0.6846127176	0.7254637774	0.8269674065	0.881333655	0.648184771	0.5840704614	0.559195638	0.9599954338	0.7146335123
